11.0.6.1,10074,39456,16960,539,3,4050,25872,50,0,-1,-585,0.014406
11.0.1.1,10000,53260,12264,5,524,707400,240,19,0,368,0,0.000904
11.0.1.1,10000,51960,13564,521,0,0,25008,1515,0,0,0,0.000904
11.0.1.1,10000,7156,50660,585,0,0,28080,1634,0,0,0,0.002000
11.0.1.1,10000,7156,51960,4,590,796500,192,13,0,368,0,0.002001
11.0.5.1,10040,0,16660,0,763,1029050,0,8090,453,875,433,0.021661
11.0.6.1,10094,1300,37996,735,1,1350,35280,14,0,16,433,0.011533
11.0.5.1,10136,1300,16960,770,6,8100,36960,75,1,44,1047,0.004089
11.0.1.1,10000,24728,55768,4,529,714150,192,16,0,368,0,0.000901
11.0.1.1,10000,23428,54468,525,0,0,25200,1516,0,0,0,0.000904
11.0.5.1,10068,34176,16960,291,0,0,13968,0,0,15,433,0.016906
11.0.1.1,10000,53260,23428,5,583,787050,240,19,0,368,0,0.001999
11.0.1.1,10000,51960,22128,578,0,0,27744,1672,0,0,0,0.002001
11.0.5.1,10068,1300,32876,479,4,5400,22992,46,0,20,1172,0.017230
11.0.1.1,10000,56532,34192,1,740,999000,48,2,0,368,0,0.000903
11.0.1.1,10000,56532,32892,738,0,0,35424,481,0,0,0,0.000902
11.0.1.1,10000,23428,55232,576,0,0,27648,1684,0,0,0,0.002001
11.0.1.1,10000,24728,55232,4,579,781650,192,16,0,368,0,0.001998
11.0.1.1,10000,21420,58344,0,836,1128600,0,0,0,368,0,0.000902
11.0.1.1,10000,20120,57044,836,0,0,40128,0,0,0,0,0.000902
11.0.1.1,10000,56532,18820,828,0,0,39744,481,0,0,0,0.002000
11.0.1.1,10000,56532,20120,1,830,1120500,48,2,0,368,0,0.002001
11.0.1.1,10000,45572,16960,0,836,1128600,0,0,0,368,0,0.000902
11.0.1.1,10000,44272,15660,836,0,0,40128,0,0,0,0,0.000902
11.0.1.1,10000,20120,42972,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,21420,44272,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,4188,41112,0,836,1128600,0,0,0,368,0,0.000902
11.0.1.1,10000,2888,39812,836,0,0,40128,0,0,0,0,0.000903
11.0.1.1,10000,45572,2888,0,926,1250100,0,0,0,368,0,0.001999
11.0.1.1,10000,44272,1588,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,27040,65264,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,27040,63964,836,0,0,40128,0,0,0,0,0.000902
11.0.1.1,10000,2888,25740,926,0,0,44448,0,0,0,0,0.001999
11.0.1.1,10000,4188,25740,0,925,1248750,0,0,0,368,0,0.001999
11.0.1.1,10000,51192,23880,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,49892,22580,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,27040,48592,925,0,0,44400,0,0,0,0,0.001999
11.0.1.1,10000,27040,49892,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,9808,48032,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,8508,46732,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,49892,7208,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,51192,8508,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,33960,6648,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,32660,5348,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,8508,31360,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,9808,32660,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,58112,30800,0,837,1129950,0,0,0,368,0,0.000904
11.0.1.1,10000,56812,29500,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,32660,55512,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,33960,56812,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,16728,56252,0,838,1131300,0,0,0,368,0,0.000904
11.0.1.1,10000,15428,54952,838,0,0,40224,0,0,0,0,0.000904
11.0.1.1,10000,56812,14128,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,58112,15428,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,40880,13568,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,39580,12268,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,15428,38280,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,16728,39580,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,65032,37720,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,63732,36420,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,39580,62432,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,40880,63732,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,23648,60572,0,836,1128600,0,0,0,368,0,0.000902
11.0.1.1,10000,22348,59272,836,0,0,40128,0,0,0,0,0.000902
11.0.1.1,10000,63732,21048,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,65032,22348,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,47800,19188,0,836,1128600,0,0,0,368,0,0.000902
11.0.1.1,10000,46500,17888,836,0,0,40128,0,0,0,0,0.000902
